start_time,end_time,start_time_iso,end_time_iso,num_model_requests,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1778079840,1778079900,2026-05-06T15:04:00+00:00,2026-05-06T15:05:00+00:00,118.0,gpt-5.4-2026-03-05,False,default,93929.0,17473.0,0.0,93929.0,93929.0,17473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778079840,1778079900,2026-05-06T15:04:00+00:00,2026-05-06T15:05:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,11590.0,2532.0,0.0,11590.0,11590.0,2532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778079900,1778079960,2026-05-06T15:05:00+00:00,2026-05-06T15:06:00+00:00,2.0,gpt-5.4-2026-03-05,False,default,1182.0,255.0,0.0,1182.0,1182.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778079900,1778079960,2026-05-06T15:05:00+00:00,2026-05-06T15:06:00+00:00,24.0,gpt-5.4-2026-03-05,False,default,18096.0,3542.0,0.0,18096.0,18096.0,3542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778079960,1778080020,2026-05-06T15:06:00+00:00,2026-05-06T15:07:00+00:00,,,,,,,,,,,,,,,,,
1778080020,1778080080,2026-05-06T15:07:00+00:00,2026-05-06T15:08:00+00:00,1.0,gpt-5.4-2026-03-05,False,default,585.0,159.0,0.0,585.0,585.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080080,1778080140,2026-05-06T15:08:00+00:00,2026-05-06T15:09:00+00:00,2.0,gpt-5.4-2026-03-05,False,default,1407.0,257.0,0.0,1407.0,1407.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080140,1778080200,2026-05-06T15:09:00+00:00,2026-05-06T15:10:00+00:00,,,,,,,,,,,,,,,,,
1778080200,1778080260,2026-05-06T15:10:00+00:00,2026-05-06T15:11:00+00:00,,,,,,,,,,,,,,,,,
1778080260,1778080320,2026-05-06T15:11:00+00:00,2026-05-06T15:12:00+00:00,,,,,,,,,,,,,,,,,
1778080320,1778080380,2026-05-06T15:12:00+00:00,2026-05-06T15:13:00+00:00,41.0,gpt-5.4-2026-03-05,False,default,31950.0,6081.0,0.0,31950.0,31950.0,6081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080380,1778080440,2026-05-06T15:13:00+00:00,2026-05-06T15:14:00+00:00,123.0,gpt-5.4-2026-03-05,False,default,91687.0,17922.0,0.0,91687.0,91687.0,17922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080380,1778080440,2026-05-06T15:13:00+00:00,2026-05-06T15:14:00+00:00,13.0,gpt-5.4-2026-03-05,False,default,8881.0,1832.0,0.0,8881.0,8881.0,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080440,1778080500,2026-05-06T15:14:00+00:00,2026-05-06T15:15:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,12531.0,2657.0,0.0,12531.0,12531.0,2657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080440,1778080500,2026-05-06T15:14:00+00:00,2026-05-06T15:15:00+00:00,112.0,gpt-5.4-2026-03-05,False,default,86052.0,16721.0,0.0,86052.0,86052.0,16721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080500,1778080560,2026-05-06T15:15:00+00:00,2026-05-06T15:16:00+00:00,13.0,gpt-5.4-2026-03-05,False,default,8540.0,1807.0,0.0,8540.0,8540.0,1807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080500,1778080560,2026-05-06T15:15:00+00:00,2026-05-06T15:16:00+00:00,117.0,gpt-5.4-2026-03-05,False,default,92879.0,17409.0,0.0,92879.0,92879.0,17409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080560,1778080620,2026-05-06T15:16:00+00:00,2026-05-06T15:17:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,11787.0,2437.0,0.0,11787.0,11787.0,2437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080560,1778080620,2026-05-06T15:16:00+00:00,2026-05-06T15:17:00+00:00,123.0,gpt-5.4-2026-03-05,False,default,97625.0,18205.0,0.0,97625.0,97625.0,18205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080620,1778080680,2026-05-06T15:17:00+00:00,2026-05-06T15:18:00+00:00,16.0,gpt-5.4-2026-03-05,False,default,11004.0,2332.0,0.0,11004.0,11004.0,2332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080620,1778080680,2026-05-06T15:17:00+00:00,2026-05-06T15:18:00+00:00,109.0,gpt-5.4-2026-03-05,False,default,86196.0,16018.0,0.0,86196.0,86196.0,16018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080680,1778080740,2026-05-06T15:18:00+00:00,2026-05-06T15:19:00+00:00,13.0,gpt-5.4-2026-03-05,False,default,7884.0,1869.0,0.0,7884.0,7884.0,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080680,1778080740,2026-05-06T15:18:00+00:00,2026-05-06T15:19:00+00:00,119.0,gpt-5.4-2026-03-05,False,default,93028.0,17692.0,0.0,93028.0,93028.0,17692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080740,1778080800,2026-05-06T15:19:00+00:00,2026-05-06T15:20:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,11714.0,2705.0,0.0,11714.0,11714.0,2705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080740,1778080800,2026-05-06T15:19:00+00:00,2026-05-06T15:20:00+00:00,117.0,gpt-5.4-2026-03-05,False,default,91204.0,17231.0,0.0,91204.0,91204.0,17231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080800,1778080860,2026-05-06T15:20:00+00:00,2026-05-06T15:21:00+00:00,117.0,gpt-5.4-2026-03-05,False,default,89498.0,16988.0,0.0,89498.0,89498.0,16988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080800,1778080860,2026-05-06T15:20:00+00:00,2026-05-06T15:21:00+00:00,14.0,gpt-5.4-2026-03-05,False,default,9411.0,2001.0,0.0,9411.0,9411.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080860,1778080920,2026-05-06T15:21:00+00:00,2026-05-06T15:22:00+00:00,123.0,gpt-5.4-2026-03-05,False,default,95557.0,18173.0,0.0,95557.0,95557.0,18173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080860,1778080920,2026-05-06T15:21:00+00:00,2026-05-06T15:22:00+00:00,12.0,gpt-5.4-2026-03-05,False,default,8041.0,1723.0,0.0,8041.0,8041.0,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080920,1778080980,2026-05-06T15:22:00+00:00,2026-05-06T15:23:00+00:00,121.0,gpt-5.4-2026-03-05,False,default,93793.0,18032.0,0.0,93793.0,93793.0,18032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080980,1778081040,2026-05-06T15:23:00+00:00,2026-05-06T15:24:00+00:00,112.0,gpt-5.4-2026-03-05,False,default,86267.0,16594.0,0.0,86267.0,86267.0,16594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778080980,1778081040,2026-05-06T15:23:00+00:00,2026-05-06T15:24:00+00:00,9.0,gpt-5.4-2026-03-05,False,default,6653.0,1304.0,0.0,6653.0,6653.0,1304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081040,1778081100,2026-05-06T15:24:00+00:00,2026-05-06T15:25:00+00:00,116.0,gpt-5.4-2026-03-05,False,default,92637.0,17275.0,0.0,92637.0,92637.0,17275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081040,1778081100,2026-05-06T15:24:00+00:00,2026-05-06T15:25:00+00:00,15.0,gpt-5.4-2026-03-05,False,default,10075.0,1946.0,0.0,10075.0,10075.0,1946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081100,1778081160,2026-05-06T15:25:00+00:00,2026-05-06T15:26:00+00:00,122.0,gpt-5.4-2026-03-05,False,default,96853.0,17988.0,0.0,96853.0,96853.0,17988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081100,1778081160,2026-05-06T15:25:00+00:00,2026-05-06T15:26:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,11914.0,2360.0,0.0,11914.0,11914.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081160,1778081220,2026-05-06T15:26:00+00:00,2026-05-06T15:27:00+00:00,15.0,gpt-5.4-2026-03-05,False,default,9216.0,1971.0,0.0,9216.0,9216.0,1971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081160,1778081220,2026-05-06T15:26:00+00:00,2026-05-06T15:27:00+00:00,120.0,gpt-5.4-2026-03-05,False,default,94040.0,17484.0,0.0,94040.0,94040.0,17484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081220,1778081280,2026-05-06T15:27:00+00:00,2026-05-06T15:28:00+00:00,125.0,gpt-5.4-2026-03-05,False,default,103545.0,18235.0,0.0,103545.0,103545.0,18235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081220,1778081280,2026-05-06T15:27:00+00:00,2026-05-06T15:28:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,13136.0,2557.0,0.0,13136.0,13136.0,2557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081280,1778081340,2026-05-06T15:28:00+00:00,2026-05-06T15:29:00+00:00,113.0,gpt-5.4-2026-03-05,False,default,95500.0,16630.0,0.0,95500.0,95500.0,16630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081280,1778081340,2026-05-06T15:28:00+00:00,2026-05-06T15:29:00+00:00,20.0,gpt-5.4-2026-03-05,False,default,12092.0,2629.0,0.0,12092.0,12092.0,2629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081340,1778081400,2026-05-06T15:29:00+00:00,2026-05-06T15:30:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,12158.0,2499.0,0.0,12158.0,12158.0,2499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081340,1778081400,2026-05-06T15:29:00+00:00,2026-05-06T15:30:00+00:00,124.0,gpt-5.4-2026-03-05,False,default,102120.0,18102.0,0.0,102120.0,102120.0,18102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081400,1778081460,2026-05-06T15:30:00+00:00,2026-05-06T15:31:00+00:00,115.0,gpt-5.4-2026-03-05,False,default,93319.0,16443.0,0.0,93319.0,93319.0,16443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081400,1778081460,2026-05-06T15:30:00+00:00,2026-05-06T15:31:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,10898.0,2334.0,0.0,10898.0,10898.0,2334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081460,1778081520,2026-05-06T15:31:00+00:00,2026-05-06T15:32:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,12947.0,2519.0,0.0,12947.0,12947.0,2519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081460,1778081520,2026-05-06T15:31:00+00:00,2026-05-06T15:32:00+00:00,128.0,gpt-5.4-2026-03-05,False,default,104962.0,18228.0,0.0,104962.0,104962.0,18228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081520,1778081580,2026-05-06T15:32:00+00:00,2026-05-06T15:33:00+00:00,130.0,gpt-5.4-2026-03-05,False,default,104924.0,18482.0,0.0,104924.0,104924.0,18482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081520,1778081580,2026-05-06T15:32:00+00:00,2026-05-06T15:33:00+00:00,20.0,gpt-5.4-2026-03-05,False,default,12899.0,2689.0,0.0,12899.0,12899.0,2689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081580,1778081640,2026-05-06T15:33:00+00:00,2026-05-06T15:34:00+00:00,14.0,gpt-5.4-2026-03-05,False,default,9098.0,1907.0,0.0,9098.0,9098.0,1907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081580,1778081640,2026-05-06T15:33:00+00:00,2026-05-06T15:34:00+00:00,112.0,gpt-5.4-2026-03-05,False,default,92748.0,15973.0,0.0,92748.0,92748.0,15973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081640,1778081700,2026-05-06T15:34:00+00:00,2026-05-06T15:35:00+00:00,13.0,gpt-5.4-2026-03-05,False,default,9197.0,1751.0,0.0,9197.0,9197.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081640,1778081700,2026-05-06T15:34:00+00:00,2026-05-06T15:35:00+00:00,114.0,gpt-5.4-2026-03-05,False,default,96413.0,16459.0,0.0,96413.0,96413.0,16459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081700,1778081760,2026-05-06T15:35:00+00:00,2026-05-06T15:36:00+00:00,117.0,gpt-5.4-2026-03-05,False,default,98411.0,16985.0,0.0,98411.0,98411.0,16985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081700,1778081760,2026-05-06T15:35:00+00:00,2026-05-06T15:36:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,12019.0,2581.0,0.0,12019.0,12019.0,2581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081760,1778081820,2026-05-06T15:36:00+00:00,2026-05-06T15:37:00+00:00,20.0,gpt-5.4-2026-03-05,False,default,13204.0,2711.0,0.0,13204.0,13204.0,2711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081760,1778081820,2026-05-06T15:36:00+00:00,2026-05-06T15:37:00+00:00,113.0,gpt-5.4-2026-03-05,False,default,94589.0,16279.0,0.0,94589.0,94589.0,16279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081820,1778081880,2026-05-06T15:37:00+00:00,2026-05-06T15:38:00+00:00,120.0,gpt-5.4-2026-03-05,False,default,98088.0,17326.0,0.0,98088.0,98088.0,17326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081820,1778081880,2026-05-06T15:37:00+00:00,2026-05-06T15:38:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,11739.0,2417.0,0.0,11739.0,11739.0,2417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081880,1778081940,2026-05-06T15:38:00+00:00,2026-05-06T15:39:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,12219.0,2590.0,0.0,12219.0,12219.0,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081880,1778081940,2026-05-06T15:38:00+00:00,2026-05-06T15:39:00+00:00,128.0,gpt-5.4-2026-03-05,False,default,106209.0,18259.0,0.0,106209.0,106209.0,18259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081940,1778082000,2026-05-06T15:39:00+00:00,2026-05-06T15:40:00+00:00,126.0,gpt-5.4-2026-03-05,False,default,103854.0,18030.0,0.0,103854.0,103854.0,18030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778081940,1778082000,2026-05-06T15:39:00+00:00,2026-05-06T15:40:00+00:00,13.0,gpt-5.4-2026-03-05,False,default,8172.0,1813.0,0.0,8172.0,8172.0,1813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082000,1778082060,2026-05-06T15:40:00+00:00,2026-05-06T15:41:00+00:00,113.0,gpt-5.4-2026-03-05,False,default,93301.0,16026.0,0.0,93301.0,93301.0,16026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082000,1778082060,2026-05-06T15:40:00+00:00,2026-05-06T15:41:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,11489.0,2513.0,0.0,11489.0,11489.0,2513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082060,1778082120,2026-05-06T15:41:00+00:00,2026-05-06T15:42:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,12624.0,2573.0,0.0,12624.0,12624.0,2573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082060,1778082120,2026-05-06T15:41:00+00:00,2026-05-06T15:42:00+00:00,118.0,gpt-5.4-2026-03-05,False,default,96483.0,16784.0,0.0,96483.0,96483.0,16784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082120,1778082180,2026-05-06T15:42:00+00:00,2026-05-06T15:43:00+00:00,109.0,gpt-5.4-2026-03-05,False,default,91619.0,15628.0,0.0,91619.0,91619.0,15628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082120,1778082180,2026-05-06T15:42:00+00:00,2026-05-06T15:43:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,12386.0,2497.0,0.0,12386.0,12386.0,2497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082180,1778082240,2026-05-06T15:43:00+00:00,2026-05-06T15:44:00+00:00,120.0,gpt-5.4-2026-03-05,False,default,99709.0,17289.0,0.0,99709.0,99709.0,17289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082180,1778082240,2026-05-06T15:43:00+00:00,2026-05-06T15:44:00+00:00,16.0,gpt-5.4-2026-03-05,False,default,11687.0,2326.0,0.0,11687.0,11687.0,2326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082240,1778082300,2026-05-06T15:44:00+00:00,2026-05-06T15:45:00+00:00,13.0,gpt-5.4-2026-03-05,False,default,8831.0,1787.0,0.0,8831.0,8831.0,1787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082240,1778082300,2026-05-06T15:44:00+00:00,2026-05-06T15:45:00+00:00,116.0,gpt-5.4-2026-03-05,False,default,100622.0,17131.0,0.0,100622.0,100622.0,17131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082300,1778082360,2026-05-06T15:45:00+00:00,2026-05-06T15:46:00+00:00,116.0,gpt-5.4-2026-03-05,False,default,95532.0,17269.0,0.0,95532.0,95532.0,17269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082300,1778082360,2026-05-06T15:45:00+00:00,2026-05-06T15:46:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,12026.0,2356.0,0.0,12026.0,12026.0,2356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082360,1778082420,2026-05-06T15:46:00+00:00,2026-05-06T15:47:00+00:00,13.0,gpt-5.4-2026-03-05,False,default,9255.0,1834.0,0.0,9255.0,9255.0,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082360,1778082420,2026-05-06T15:46:00+00:00,2026-05-06T15:47:00+00:00,1.0,gpt-5.4-2026-03-05,False,incentivized-tier,805.0,166.0,0.0,805.0,805.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082360,1778082420,2026-05-06T15:46:00+00:00,2026-05-06T15:47:00+00:00,109.0,gpt-5.4-2026-03-05,False,default,85347.0,16055.0,0.0,85347.0,85347.0,16055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082420,1778082480,2026-05-06T15:47:00+00:00,2026-05-06T15:48:00+00:00,9.0,gpt-5.4-2026-03-05,False,incentivized-tier,7576.0,1428.0,0.0,7576.0,7576.0,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082420,1778082480,2026-05-06T15:47:00+00:00,2026-05-06T15:48:00+00:00,110.0,gpt-5.4-2026-03-05,False,default,87910.0,16206.0,0.0,87910.0,87910.0,16206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082420,1778082480,2026-05-06T15:47:00+00:00,2026-05-06T15:48:00+00:00,13.0,gpt-5.4-2026-03-05,False,default,9083.0,1929.0,0.0,9083.0,9083.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082480,1778082540,2026-05-06T15:48:00+00:00,2026-05-06T15:49:00+00:00,16.0,gpt-5.4-2026-03-05,False,default,11191.0,2240.0,0.0,11191.0,11191.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082480,1778082540,2026-05-06T15:48:00+00:00,2026-05-06T15:49:00+00:00,23.0,gpt-5.4-2026-03-05,False,incentivized-tier,16635.0,3408.0,0.0,16635.0,16635.0,3408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082480,1778082540,2026-05-06T15:48:00+00:00,2026-05-06T15:49:00+00:00,99.0,gpt-5.4-2026-03-05,False,default,79600.0,14686.0,0.0,79600.0,79600.0,14686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082540,1778082600,2026-05-06T15:49:00+00:00,2026-05-06T15:50:00+00:00,87.0,gpt-5.4-2026-03-05,False,default,67627.0,13052.0,0.0,67627.0,67627.0,13052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082540,1778082600,2026-05-06T15:49:00+00:00,2026-05-06T15:50:00+00:00,31.0,gpt-5.4-2026-03-05,False,incentivized-tier,23609.0,4490.0,0.0,23609.0,23609.0,4490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082540,1778082600,2026-05-06T15:49:00+00:00,2026-05-06T15:50:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,12932.0,2559.0,0.0,12932.0,12932.0,2559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082600,1778082660,2026-05-06T15:50:00+00:00,2026-05-06T15:51:00+00:00,41.0,gpt-5.4-2026-03-05,False,incentivized-tier,31847.0,6000.0,0.0,31847.0,31847.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082600,1778082660,2026-05-06T15:50:00+00:00,2026-05-06T15:51:00+00:00,73.0,gpt-5.4-2026-03-05,False,default,55738.0,10991.0,0.0,55738.0,55738.0,10991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082600,1778082660,2026-05-06T15:50:00+00:00,2026-05-06T15:51:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,12908.0,2577.0,0.0,12908.0,12908.0,2577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082660,1778082720,2026-05-06T15:51:00+00:00,2026-05-06T15:52:00+00:00,75.0,gpt-5.4-2026-03-05,False,default,57162.0,11244.0,0.0,57162.0,57162.0,11244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082660,1778082720,2026-05-06T15:51:00+00:00,2026-05-06T15:52:00+00:00,51.0,gpt-5.4-2026-03-05,False,incentivized-tier,39304.0,7803.0,0.0,39304.0,39304.0,7803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082660,1778082720,2026-05-06T15:51:00+00:00,2026-05-06T15:52:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,11586.0,2399.0,0.0,11586.0,11586.0,2399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082720,1778082780,2026-05-06T15:52:00+00:00,2026-05-06T15:53:00+00:00,55.0,gpt-5.4-2026-03-05,False,default,42246.0,8244.0,0.0,42246.0,42246.0,8244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082720,1778082780,2026-05-06T15:52:00+00:00,2026-05-06T15:53:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,12336.0,2586.0,0.0,12336.0,12336.0,2586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082720,1778082780,2026-05-06T15:52:00+00:00,2026-05-06T15:53:00+00:00,49.0,gpt-5.4-2026-03-05,False,incentivized-tier,37047.0,7417.0,0.0,37047.0,37047.0,7417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082780,1778082840,2026-05-06T15:53:00+00:00,2026-05-06T15:54:00+00:00,77.0,gpt-5.4-2026-03-05,False,incentivized-tier,58849.0,11607.0,0.0,58849.0,58849.0,11607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082780,1778082840,2026-05-06T15:53:00+00:00,2026-05-06T15:54:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,12302.0,2497.0,0.0,12302.0,12302.0,2497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082780,1778082840,2026-05-06T15:53:00+00:00,2026-05-06T15:54:00+00:00,39.0,gpt-5.4-2026-03-05,False,default,29844.0,5800.0,0.0,29844.0,29844.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082840,1778082900,2026-05-06T15:54:00+00:00,2026-05-06T15:55:00+00:00,12.0,gpt-5.4-2026-03-05,False,default,8149.0,1674.0,0.0,8149.0,8149.0,1674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082840,1778082900,2026-05-06T15:54:00+00:00,2026-05-06T15:55:00+00:00,92.0,gpt-5.4-2026-03-05,False,incentivized-tier,71269.0,13605.0,0.0,71269.0,71269.0,13605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082840,1778082900,2026-05-06T15:54:00+00:00,2026-05-06T15:55:00+00:00,25.0,gpt-5.4-2026-03-05,False,default,18245.0,3641.0,0.0,18245.0,18245.0,3641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082840,1778082900,2026-05-06T15:54:00+00:00,2026-05-06T15:55:00+00:00,6.0,gpt-5.4-2026-03-05,False,incentivized-tier,3634.0,776.0,0.0,3634.0,3634.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082900,1778082960,2026-05-06T15:55:00+00:00,2026-05-06T15:56:00+00:00,10.0,gpt-5.4-2026-03-05,False,default,6138.0,1362.0,0.0,6138.0,6138.0,1362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082900,1778082960,2026-05-06T15:55:00+00:00,2026-05-06T15:56:00+00:00,101.0,gpt-5.4-2026-03-05,False,incentivized-tier,77808.0,15181.0,0.0,77808.0,77808.0,15181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082900,1778082960,2026-05-06T15:55:00+00:00,2026-05-06T15:56:00+00:00,22.0,gpt-5.4-2026-03-05,False,default,16021.0,3262.0,0.0,16021.0,16021.0,3262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082900,1778082960,2026-05-06T15:55:00+00:00,2026-05-06T15:56:00+00:00,2.0,gpt-5.4-2026-03-05,False,incentivized-tier,1201.0,252.0,0.0,1201.0,1201.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082960,1778083020,2026-05-06T15:56:00+00:00,2026-05-06T15:57:00+00:00,105.0,gpt-5.4-2026-03-05,False,incentivized-tier,79291.0,15539.0,0.0,79291.0,79291.0,15539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082960,1778083020,2026-05-06T15:56:00+00:00,2026-05-06T15:57:00+00:00,2.0,gpt-5.4-2026-03-05,False,incentivized-tier,1245.0,304.0,0.0,1245.0,1245.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082960,1778083020,2026-05-06T15:56:00+00:00,2026-05-06T15:57:00+00:00,15.0,gpt-5.4-2026-03-05,False,default,9621.0,2009.0,0.0,9621.0,9621.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778082960,1778083020,2026-05-06T15:56:00+00:00,2026-05-06T15:57:00+00:00,12.0,gpt-5.4-2026-03-05,False,default,9142.0,1772.0,0.0,9142.0,9142.0,1772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778083020,1778083080,2026-05-06T15:57:00+00:00,2026-05-06T15:58:00+00:00,13.0,gpt-5.4-2026-03-05,False,default,9931.0,2002.0,0.0,9931.0,9931.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
